id, folding
6YBS,........((((((((((((((((((..((((((((...))).))))).)))).)).))).))).((((((.((((...(((....(((((((((((((((.(((((....)))))...((.(((((((((.((((((((.((((((....((((((.....................(((....)))(((((((((((....))))(((.((.((.................)))).))))))))))((((((((((.((((.((((((((((.(((....((((((.(((...........)))..))))))..))).))))))))).).))).).((((((((((...((((.((((((((.......))))((.(((((((((.....))))))))).))))))))))..))))..))).)))...))))))))))((((........))))))))))))))))..))).)).))).)))...........(((((......)))))..)))))).))......(((((((((.(((....)))..))))).)))).)))))).)))((((((((((((....))))))...))))))((((.........)))).(((((.((..((((....((.........))....))))..)).))))).........((((((.((((((((..(((.((((((((((((((((((....)))).)..))))))))..)))))))).((((((.((((...(((((.....(((((((((.((((((.((((((((.(.......((((((((......)))))))).......).))))....))))..))))))..)))))))))..(((((((((((((....)))))))))))))((((((.......))))))........)))))...))))))))))(((((.((((((((...((((......))))....)))))))).))))).......((((((((((.....)))))))))).................(((((((.(.....((((.........))))..).))))))).......))).)))))..)))).))(((((.(((((....))))))))))(((((((((((((((..(((((...))))).)))))))))((((.(((((....)))))..))))...((((((((((.(.((((.((((.....)))).))))..((((((...((((((..((((((((.((((....(.((((((((......((..(.(((((((....((((..(((((....(((((.((((...(((((.(((((((........))))))....((((.(((.............))).))))...).)))))..)))).)))))(((((.......)))))..(((((.(.........).)))))..(((((.....))))).)))))..)))).......))))))).)..))......)))))))).).((((((((((((.......))))...)))))))).(((((..((((....)))).))))).......((.(((((((...))))))).))(((((..........)))))......))))..))))).....))).))))))))))))).)))))))....)))))))))))))))))))))).)))).))((((.((..((((((((((.(((..((((.((...((((((((((((((((((.....)))))))))))).).)))))...)).))))..))).)))))))))).)).))))................(((((((((....)))))))))))))))...
6YW5,(((((((((...((((((......)))))).)))))))))..........(((((((((.(((.(((((.(.((((.(((((((......(((((((((........((((........))))((.((((..(((((((..(((.((((((((((((.((......)).)))))))))))).)))..)))))))..)))).))(((.((((((((((........))))))))))))).((((((..(((.(((((.(((((.(((((((((.(((((((((......)))))))))...((((((..........))))))....(((((.(((......))).)))))...))))))))).)))))(((((((((((((....)))).......(((..((((((((.......)))))))))))....)))))))))(((((((((.....))))..)))))....((((((.........))))))..(...(((((..(.((((.(((......((((....))))....)))..)))).).)))))...).((((((((((..((((....(((((((((((...(((((((((.((..........))))))).))))....(((((....)))))(((((((.(((.(((((((((.....)))((((.....(((((..((((...(((((((((.......)))))))))...(((((((((((..(((((((((.((....)))))...)))))).)).((((((.......((((((....(((((((((.((((.....(((((((((..(((........)))..))))))))).((.((((......)))).))((.((((((.(((.(.(((......))).)..))))))))).))(((((...((....))((((((((.(((.....((..((((....))))..))........))).))))))))...))))).)))).))))))..)))..))))))........(.(((.(((((((.((((.....))))))))))).))).)(((((((((..........(((....))))))...))))))))))))..((((.(((....))).))))...(((((((....((((.(((....((((........(((((((((((..((((((((((.....(((((((((((.((((((......)))))).....(((((((((((((((.((....)))))))))))).)))))..)))))))))))...((((((((.((((...))))...))))))))..)))))))))))))))((.(((((((((....)))))).))).)).....))))))))))..))).)))))))))))..(((((...((((((.....(((.((((((........)))))))))..))))))...))))).)))))))))(((...((((((((.......)))))))).)))(((........(((((......(((((((.(((((....))))).))..)))))......)))))........)))......(((((((........)))))))......)))).)))))...)))).....(((((.......)))))....)))))).)))))).))))..)))))))).)))....))))........((((.....))))....(((((((((.((..(((((......)))))..))))))))))))))))))))).))))).))).)))))))))))))))......)))))..)).)))).).)))))))).))))))))).................
6YXX,.......(((((((((.((.(((((((....(((((((((.((((....(((((((....(((((..((((((((.(((((((((.((.......)).))))))))).))))))))...)))))...))))))).....))))..))))))......((((.((((((..((((((......))))))...)))))).))))........................................................................)))......)))))))...)).))))))))).............((((((.(((((((((.(((((((.((((((((........(((((((((((((((...((((((((((.(((((..........(((((.((((((..((((...(((...((((((((..(((((.(((((.(((.(((((((.................(((.....((((((....(((((...(((((((..........)))))))....))))).((((((((.(((....))).))))))))...((((.(((((....))))).))))...(((((((......(((((((((((...))))))))))).....))))))).((((((((((((..(((............)))..))))).)))))))........)))))).....)))((((((....(((((........)))))....))))))))))))).)))))))).)))))..))))))))...))).......))))...))))))))))).(((((((....))))))).......((((.....((((((.((.....(((((.....((((......))))..))))).....)).))))))....))))..)))))))))))))))(((((.....))))).............)))).))))))))))).((((((...........))))))....((((.(((..(((.((((((...................((((((.....))))))..)))))).)))))).)))))))))))))))))))..............(((((((((((..............)))))))))))...))))))))).))))))......
6YXY,....((((.((((....(((((.(((((((((((((...(((((((((((((....)))))))....))))))...)))))))).))))).)))))...)))).)))).(((((((((....(((((((.(((((.((((((..((......))..)))))).))))).)))))))....................(((((((((..((((((.((((((((............)))))))).))))))....)))))))))(((((.(((((...((((((((((((((((((((.(((..(((((((.....((((.(((((((........)))))))))))....)))))))))).))))))..((((((....(((((....))))).....))))))(((((.((((((..((((...(((...((((((((..(((((.(((((.(((.(((((((.................(((.....((((((....(((((...(((((((..........)))))))....))))).((((((((.(((....))).))))))))...((((.(((((....))))).))))...(((((((......(((((((((((...))))))))))).....))))))).((((((((((((..(((............)))..))))).)))))))........)))))).....)))((((((....(((((........)))))....))))))))))))).)))))))).)))))..))))))))...))).......))))...)))))))))))((((((((............)))))))).......((((((.((.....(((((.....((((......))))..))))).....)).))))))..)))))))))))))).....))))))))))....((((((......((((..(((((..((..(((....)))..(((((((((((((((......((((.(((..(((.((((((...................((((((.....))))))..)))))).)))))).))))......)))))))).)))))))..((((((....))))))........))..)))))..)))).....))))))....)))))))))...
6ZCE,........(((((((.......((((.((.(((((............(((((((.(((((((((((((.....))))))(((((..(.......)..))))).......((((((......)))))).....((((((((.(......))))))))).....((((........))))...(((((..((....))..))))).......)))))))....(((((.(((....)))...)))))(((((..((.....))..))))))))))))..((((((((...((((...........((.(((((.........(.((((((((.......)))))))).).(((..((.....))..)))..)))))..))(((((((...((((((........)))).))...)))..))))((((.(((((..((.......(((((.....(((...((((((...(((((..((..(((((((((((((....))))))))).))))..))..))....)))...))))))...))).....)))))...))..))))).)))).(((((.((..((((....(((.....)))....))))..)).)))))(((((((((((.(((((.........((((((.((((((((((((((.....))).).)))))....))))).))))))..(((((((.....((((((((((((((((((.....(...(((((((((..(((((((..........((((((..(((((.....))))).))))))....((((((...(((((((((((((.....)))))))))))))(((((((..(((..((((..((((((((.((((..(((...((((..(((.((((((.(((.((((......)))).)))..)))))).)))......(((....)))..))))...)))..))))))))))))...))))..))).)))))))((..(((((........)))))..))...........))))))((...(((..((((((((.(((........)))))))))))..)))..)).....)))))))....)))))))))...).....)))))))))).....)))).))))......)))))))((.((((.....)))).)))))))))))..)))))))......(((....)))))))...)))).))))))))).))))))((((((((((....))))))))))((((((((((((((((.(((...........(((...((...(((((.((......)))))))...))...)))........((((..(((((.((((((....))))))...)))))..))))((((((.(((((((...)))))))((((((((((((((...(((....)))..)).)))))))).)))).(((.((....)))))....((((((((...(((((....(((..((((....))))..)))...)))))....))))))))((((((((((((((((.((....)).))))))..........))))))))))(((((((((.....)))))))))......)))))))))...))))).))))))))).)).((((.((..((((((((((.(((....((......(((((((.((((.((((....)))).)))).)))))))......))....))).)))))))))).)).)))).................((((((((....)))))))))))))))...
6ZLW,........(((((((.......((((..((((((((...))).))))).))))............((((((.((((...(((....((((((.(((......(((((....))))).....((((((..(((((.(((((.((((((....((((((...................(((....)))(((((((((((....))))(((.((.((.................)))).))))))))))((((((((((.((((.((((((((((....((((((((((.(((...........)))..)))))).)))).))))))))).).))).).((((((((((...((((.((((((((.......))))((.(((((((((.....))))))))).))))))))))..))))..))).)))...))))))))))((((........))))))))))))))))...((((.(((((..((..((((((...((((......))))))))))(((.....((..(((((((((.(((....)))..))))).))))..))..)))..((((((((((((....))))))...)))))).))..))))).)))).(((((.((..((((....(((.....)))....))))..)).)))))...........((((..((((((((((((.((((((((((((((((((....)))).)..))))))))..)))))))).((((((.((((...(((((.....(((((((((.((((((.((((((((.(.......((((((((.....)))))))).......).))))....))))..))))))..)))))))))..(((((((((((((....)))))))))))))((((((.......))))))........)))))...))))))))))(((((.((((((((...((((......))))....)))))))).))))).......((((((((((.....))))))))))............(((...))))))))))))..)))).......((((((..(((((((((((...((.((((....)))).))((((((.(((((....))))))))))).((..(((((((((..(((((...))))).)))))))))..))))))))((...))...........)))))))))))..((......))))))).)))))..))))))..((((((.(((((..(((((.((((....(.((((((((......((..(.(((((((....((((..(((((....(((((.((((...(((((.(((((((........))))))....((((.(((.............))).))))...).)))))..)))).)))))(((((.......)))))..(((((.(.........).)))))..(((((.....))))).)))))..)))).......))))))).)..))......)))))))).).((((((((((((.......))))...)))))))).(((((..((((....)))).))))).......((.(((((((...))))))).))(((((..........)))))......))))..))))).......((((((.....)))))))))))))))))....))).))))))))))))).)))).))((((.((..((((((((((.(((..((((.((...(((((((((((((((.((.....))))))))))).).)))))...)).))))..))).)))))))))).)).)))).................((((((((....)))))))))))))))...
6ZMT,........(((((((.......((((..((((((((...))).))))).))))............((((((.((((...(((....((((((.(((......(((((....))))).....((((((..(((((.(((((.((((((....((((((...................(((....)))(((((((((((....))))(((.((.((.................)))).))))))))))((((((((((.((((.((((((((((....((((((((((.(((...........)))..)))))).)))).))))))))).).))).).((((((((((...((((.((((((((.......))))((.(((((((((.....))))))))).))))))))))..))))..))).)))...))))))))))((((........))))))))))))))))...((((.(((((..((..((((((...((((......))))))))))(((.....((..(((((((((.(((....)))..))))).))))..))..)))..((((((((((((....))))))...)))))).))..))))).)))).(((((.((..((((....(((.....)))....))))..)).)))))...........((((..((((((((((((.((((((((((((((((((....)))).)..))))))))..)))))))).((((((.((((...(((((.....(((((((((.((((((.((((((((.(.......((((((((.....)))))))).......).))))....))))..))))))..)))))))))..(((((((((((((....)))))))))))))((((((.......))))))........)))))...))))))))))(((((.((((((((...((((......))))....)))))))).))))).......((((((((((.....))))))))))............(((...))))))))))))..)))).......((((((..(((((((((((...((.((((....)))).))((((((.(((((....))))))))))).((..(((((((((..(((((...))))).)))))))))..))))))))((...))...........)))))))))))..((......))))))).)))))..))))))..((((((.(((((..(((((.((((....(.((((((((......((..(.(((((((....((((..(((((....(((((.((((...(((((.(((((((........))))))....((((.(((.............))).))))...).)))))..)))).)))))(((((.......)))))..(((((.(.........).)))))..(((((.....))))).)))))..)))).......))))))).)..))......)))))))).).((((((((((((.......))))...)))))))).(((((..((((....)))).))))).......((.(((((((...))))))).))(((((..........)))))......))))..))))).......((((((.....)))))))))))))))))....))).))))))))))))).)))).))((((.((..((((((((((.(((..((((.((...(((((((((((((((.((.....))))))))))).).)))))...)).))))..))).)))))))))).)).)))).................((((((((....)))))))))))))))...
6ZN5,........(((((((.......((((..((((((((...))).))))).))))............((((((.((((...(((....((((((.(((......(((((....))))).....((((((..(((((.(((((.((((((....((((((...................(((....)))(((((((((((....))))(((.((.((.................)))).))))))))))((((((((((.((((.((((((((((....((((((((((.(((...........)))..)))))).)))).))))))))).).))).).((((((((((...((((.((((((((.......))))((.(((((((((.....))))))))).))))))))))..))))..))).)))...))))))))))((((........))))))))))))))))...((((.(((((..((..((((((...((((......))))))))))(((.....((..(((((((((.(((....)))..))))).))))..))..)))..((((((((((((....))))))...)))))).))..))))).)))).(((((.((..((((....(((.....)))....))))..)).)))))...........((((..((((((((((((.((((((((((((((((((....)))).)..))))))))..)))))))).((((((.((((...(((((.....(((((((((.((((((.((((((((.(.......((((((((.....)))))))).......).))))....))))..))))))..)))))))))..(((((((((((((....)))))))))))))((((((.......))))))........)))))...))))))))))(((((.((((((((...((((......))))....)))))))).))))).......((((((((((.....))))))))))............(((...))))))))))))..)))).......((((((..(((((((((((...((.((((....)))).))((((((.(((((....))))))))))).((..(((((((((..(((((...))))).)))))))))..))))))))((...))...........)))))))))))..((......))))))).)))))..))))))..((((((.(((((..(((((.((((....(.((((((((......((..(.(((((((....((((..(((((....(((((.((((...(((((.(((((((........))))))....((((.(((.............))).))))...).)))))..)))).)))))(((((.......)))))..(((((.(.........).)))))..(((((.....))))).)))))..)))).......))))))).)..))......)))))))).).((((((((((((.......))))...)))))))).(((((..((((....)))).))))).......((.(((((((...))))))).))(((((..........)))))......))))..))))).......((((((.....)))))))))))))))))....))).))))))))))))).)))).))((((.((..((((((((((.(((..((((.((...(((((((((((((((.((.....))))))))))).).)))))...)).))))..))).)))))))))).)).)))).................((((((((....)))))))))))))))...
6ZOJ,........(((((((.......((((..((((((((...))).))))).))))............((((((.((((...(((....((((((.(((......(((((....))))).....((((((..(((((.(((((.((((((....((((((...................(((....)))(((((((((((....))))(((.((.((.................)))).))))))))))((((((((((.((((.((((((((((.(((....((((((.(((...........)))..))))))..))).))))))))).).))).).((((((((((...((((.((((((((.......))))((.(((((((((.....))))))))).))))))))))..))))..))).)))...))))))))))((((........))))))))))))))))...((((.(((((..((..((((((...((((......))))))))))(((.....((..(((((((((.(((....)))..))))).))))..))..)))..((((((((((((....))))))...)))))).))..))))).)))).(((((.((..((((....(((.....)))....))))..)).)))))...........((((..((((((((((((.((((((((((((((((((....)))).)..))))))))..)))))))).((((((.((((...(((((.....(((((((((.((((((.((((((((.(.......((((((((.....)))))))).......).))))....))))..))))))..)))))))))..(((((((((((((....)))))))))))))((((((.......))))))........)))))...))))))))))(((((.((((((((...((((......))))....)))))))).))))).......((((((((((.....))))))))))............(((...))))))))))))..)))).......((((((..(((((((((((...((.((((....)))).))((((((.(((((....))))))))))).((..(((((((((..(((((...))))).)))))))))..))))))))((...))...........)))))))))))..((......))))))).)))))..))))))..((((((.(((((..(((((.((((....(.((((((((......((..(.(((((((....((((..(((((....(((((.((((...(((((.(((((((........))))))....((((.(((.............))).))))...).)))))..)))).)))))(((((.......)))))..(((((.(.........).)))))..(((((.....))))).)))))..)))).......))))))).)..))......)))))))).).((((((((((((.......))))...)))))))).(((((..((((....)))).))))).......((.(((((((...))))))).))(((((..........)))))......))))..))))).......((((((.....)))))))))))))))))....))).))))))))))))).)))).))((((.((..((((((((((.(((..((((.((...((((((((((((((((((.....)))))))))))).).)))))...)).))))..))).)))))))))).)).)))).................((((((((....)))))))))))))))...
6ZOK,........(((((((.......((((..((((((((...))).))))).))))............((((((.((((...(((....((((((.(((......(((((....))))).....((((((..(((((.(((((.((((((....((((((...................(((....)))(((((((((((....))))(((.((.((.................)))).))))))))))((((((((((.((((.((((((((((.(((....((((((.(((...........)))..))))))..))).))))))))).).))).).((((((((((...((((.((((((((.......))))((.(((((((((.....))))))))).))))))))))..))))..))).)))...))))))))))((((........))))))))))))))))...((((.(((((..((..((((((...((((......))))))))))(((.....((..(((((((((.(((....)))..))))).))))..))..)))..((((((((((((....))))))...)))))).))..))))).)))).(((((.((..((((....(((.....)))....))))..)).)))))...........((((..((((((((((((.((((((((((((((((((....)))).)..))))))))..)))))))).((((((.((((...(((((.....(((((((((.((((((.((((((((.(.......((((((((.....)))))))).......).))))....))))..))))))..)))))))))..(((((((((((((....)))))))))))))((((((.......))))))........)))))...))))))))))(((((.((((((((...((((......))))....)))))))).))))).......((((((((((.....))))))))))............(((...))))))))))))..)))).......((((((..(((((((((((...((.((((....)))).))((((((.(((((....))))))))))).((..(((((((((..(((((...))))).)))))))))..))))))))((...))...........)))))))))))..((......))))))).)))))..))))))..((((((.(((((..(((((.((((....(.((((((((......((..(.(((((((....((((..(((((....(((((.((((...(((((.(((((((........))))))....((((.(((.............))).))))...).)))))..)))).)))))(((((.......)))))..(((((.(.........).)))))..(((((.....))))).)))))..)))).......))))))).)..))......)))))))).).((((((((((((.......))))...)))))))).(((((..((((....)))).))))).......((.(((((((...))))))).))(((((..........)))))......))))..))))).......((((((.....)))))))))))))))))....))).))))))))))))).)))).))((((.((..((((((((((.(((..((((.((...((((((((((((((((((.....)))))))))))).).)))))...)).))))..))).)))))))))).)).)))).................((((((((....)))))))))))))))...
